uniq_id,product_name,manufacturer,price,number_available_in_stock,number_of_reviews,number_of_answered_questions,average_review_rating,amazon_category_and_sub_category,description,product_information,product_description,items_customers_buy_after_viewing_this_item,customer_questions_and_answers
5c76389a8c302c6d7d6e179393031b97,Hornby Gauge Railroad Mosley Tarmacadam Locomotive,Hornby,£27.49,6 new,1,1,5.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Locomotives,Product Description RailRoad 0-4-0 'Hogarth Stone' Ex-SR Box Contains 1x Locomotive,"Technical Details Item Weight82 g Product Dimensions18.4 x 10.2 x 6.4 cm Manufacturer recommended age:8 years and up Item model numberR3361 Main Language(s)English Number of Game Players1 Assembly RequiredNo Scale1:76 Engine Typeelectric Track Width/GaugeOO Batteries Required?No Batteries Included?No Remote Control Included?No Radio Control Suitabilityindoor    WEEE Directive Click here for information about recycling electrical and electronic products Additional Information ASINB00TQNKZMU Best Sellers Rank 44,062 in Toys & Games (See top 100) #22 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Locomotives Shipping Weight82 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available18 Feb. 2015    Feedback  Would you like to update product info or give feedback on images?",Product Description RailRoad 0-4-0 'Hogarth Stone' Ex-SR Box Contains 1x Locomotive,http://www.amazon.co.uk/Hornby-R3064-RailRoad-Smokey-Locomotive | http://www.amazon.co.uk/Hornby-Railroad-Ex-Industrial | http://www.amazon.co.uk/Hornby-Railroad-Rothery-Industrial | http://www.amazon.co.uk/Hornby-R8222-Gauge-Track-Extension/dp/B000RK3FZK,
878048c41f3c249badb3704e160b4c6e,Kato (USA) 176-1308 F3B Denver & Rio Grande Western,Kato (USA),£273.60,,1,1,5.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Locomotives,Suitable for the following scale(s): N Scale,"Technical Details Manufacturer recommended age:14 years and up Manufacturer reference176-1308 Scale1::160 Track Width/GaugeNo    Additional Information ASINB000L09LTA Best Sellers Rank 1,114,333 in Toys & Games (See top 100) #1109 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Locomotives #2130 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Trains Shipping Weight141 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available30 May 2013    Feedback  Would you like to update product info or give feedback on images?",Suitable for the following scale(s): N Scale,,
f910c6542ededa5abf81787c0fd87c99,Bachmann 37-662 14 Ton Tank Wagon Pease & Partners Red,Bachmann,£9.60,2 new,1,1,5.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,Suitable for the following scale(s): OO Scale,"Technical Details Manufacturer recommended age:14 years and up Manufacturer reference37-662 Scale1:76 Track Width/GaugeOO    Additional Information ASINB00H2HH7OG Best Sellers Rank 522,353 in Toys & Games (See top 100) #473 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Wagons #859 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Trains Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available3 Dec. 2013    Feedback  Would you like to update product info or give feedback on images?",Suitable for the following scale(s): OO Scale,,
03a35de3f7af9814978e6de645cb8ffa,Hornby 00 Gauge 253mm Weathered Paviland Grange Steam Locomotive Train Model,Hornby,£119.50,2 new,3,1,5.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,"Product Description Hornby Weathered DCC Ready 00 Gauge Paviland Grange steam locomotive train model. Its features: Sprung buffers, sliding cab roof hatch, NEM couplings, tender detail. Class: grange, designer: C.B. collett, entered service: 1936, number built: 80, purpose: mixed traffic, wheel configuration: 4-6-0, length: 253mm, motor: 5 pole skew wound. loco drive, DCC ready, livery: BR (late), finish: heavily weathered Box Contains 1x Train Model","Technical Details Item Weight499 g Product Dimensions36.6 x 11.4 x 6.2 cm Manufacturer recommended age:3 years and up Item model numberR3019 Number of Game Players1 Scale1::76 Engine Typesteam Track Width/GaugeOO Batteries Included?No    Additional Information ASINB006ZL6AXE Best Sellers Rank 271,183 in Toys & Games (See top 100) #450 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Trains Shipping Weight499 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available19 Jan. 2012    Feedback  Would you like to update product info or give feedback on images?","Product Description Hornby Weathered DCC Ready 00 Gauge Paviland Grange steam locomotive train model. Its features: Sprung buffers, sliding cab roof hatch, NEM couplings, tender detail. Class: grange, designer: C.B. collett, entered service: 1936, number built: 80, purpose: mixed traffic, wheel configuration: 4-6-0, length: 253mm, motor: 5 pole skew wound. loco drive, DCC ready, livery: BR (late), finish: heavily weathered Box Contains 1x Train Model",,
c68c3ae3b0ea3146beae99f3d4a6997c,Kato 3060-2 EF65 500 (F Model) Electric Locomotive,Kato,,18 new,1,1,5.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Locomotives,Suitable for the following scale(s): N Scale,"Technical Details Item Weight150 g Product Dimensions19.2 x 4.4 x 2.9 cm Manufacturer recommended age:8 years and up Item model number3060-2 Scale1::160 Track Width/GaugeNo    Additional Information ASINB003O9YVKY Best Sellers Rank 636,640 in Toys & Games (See top 100) #474 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Locomotives #1063 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Trains Shipping Weight150 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available8 Nov. 2011    Feedback  Would you like to update product info or give feedback on images?",Suitable for the following scale(s): N Scale,,
d27964f50577db8e46f2069b050c62c6,Glacier Express of N gauge 10-1219 Alps [UNESCO paint color] 7 Car Set,Kato,,12 new,1,1,5.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Locomotives,From 8-year-old: AgeTarget Gender: BoysFrom 8-year-old: AgeThe main production country: JapanTarget Gender: Boys,"Technical Details Item Weight671 g Product Dimensions31.6 x 21.8 x 3.4 cm Manufacturer recommended age:8 years and up Item model number10-1219 Scale1:160 Track Width/GaugeNo    Additional Information ASINB00H4THCOW Customer Reviews amznJQ.onReady('popover', function() { (function($) { if($.fn.acrPopover) return; var popoverConfig = { showOnHover:true, showCloseButton: ""ontouchstart"" in document.documentElement, width: null, location:'bottom', locationAlign:'left', locationOffset:[-20,0], group: 'reviewsPopover', clone:false, hoverHideDelay:300 }; $.fn.acrPopover = function() { return this.each(function() { var $this = $(this); if(!$this.data('init') && typeof $this.amazonPopoverTrigger === 'function') { $this.data('init', 1); var ajaxURL = '/gp/customer-reviews/common/du/displayHistoPopAjax.html?' + '&ASIN=' + $this.attr('name') + '&link=1' + '&seeall=1' + '&ref=' + $this.attr('ref'); var myConfig = $.extend(true, { destination: ajaxURL }, popoverConfig); $this.amazonPopoverTrigger(myConfig); } }); }; window.reviewHistPopoverConfig = popoverConfig; var jqInit = window.jQueryInitHistoPopovers = function(asin) { if (typeof $('.acr-popover[name=' + asin + ']').acrPopover === 'function') { $('.acr-popover[name=' + asin + ']').acrPopover(); } }; window.doInit_average_customer_reviews = jqInit; window.onAjaxUpdate_average_customer_reviews = jqInit; window.onCacheUpdate_average_customer_reviews = jqInit; window.onCacheUpdateReselect_average_customer_reviews = jqInit; amznJQ.onCompletion('amznJQ.criticalFeature', function() { setTimeout(function() { amznJQ.declareAvailable('acrPopover'); }, 10); }); })(jQuery); }); amznJQ.onReady('acrPopover', function() { jQuery('.acr-popover').each(function() { if (typeof jQuery(this).acrPopover === 'function') { jQuery(this).acrPopover(); } }); }); 5.0 out of 5 stars See all reviews 1 review 5.0 out of 5 stars Best Sellers Rank 448,012 in Toys & Games (See top 100) #302 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Locomotives Shipping Weight671 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available2 Aug. 2014    Feedback  Would you like to update product info or give feedback on images?",From 8-year-old: AgeTarget Gender: BoysFrom 8-year-old: AgeThe main production country: JapanTarget Gender: Boys,http://www.amazon.co.uk/Glacier-Express-Basic-3-Car-Model/dp/B009M019XG | http://www.amazon.co.uk/Glacier-Express-Add-On-4-Car-Model/dp/B009M019R2 | http://www.amazon.co.uk/Peco-Gauge-Starter-Track-Set/dp/B000VKCCVY | http://www.amazon.co.uk/Peco-Shows-You-How-Booklet/dp/B002QVFD3A,
c3b2f6ec9cf6250c960c26ee8ad33509,Power Trains Freight Industrial (Pack of 4),Power Trains,,2 new,2,1,4.5 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,"Product Description 4 collectible cars that are perfect for any POWER TRAINS collection! Completely compatible, works on all track and with all engines! Box Contains 4 collectible carriages","Technical Details Item Weight458 g Product Dimensions15.2 x 3.4 x 30.5 cm Manufacturer recommended age:4 years and up Item model number54232 Main Language(s)English Number of Game Players1 Number of Puzzle Pieces4 Batteries Required?No Batteries Included?No Material Type(s)Plastic Material Composition95% plastic, 5% paper Remote Control Included?No Radio Control Suitabilityindoor    Additional Information ASINB007T4KOD8 Best Sellers Rank 280,899 in Toys & Games (See top 100) #477 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Trains Shipping Weight458 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available9 Jun. 2012    Feedback  Would you like to update product info or give feedback on images?","Product Description 4 collectible cars that are perfect for any POWER TRAINS collection! Completely compatible, works on all track and with all engines! Box Contains 4 collectible carriages",http://www.amazon.co.uk/Power-Trains-Auto-Loader-City/dp/B007T4KQ40 | http://www.amazon.co.uk/Power-Trains-Action-Accessories | http://www.amazon.co.uk/Power-Trains-Oval-Track-Pack/dp/B007T4KP7S | http://www.amazon.co.uk/Power-City-Trains-Starter-Set/dp/B00L4PMC2O,
e9ef14a0253f074343b5441540d8471f,Chuggington Interactive Wash and Fuel Set with Brewster Train Toy,Chuggington,,1 used,2,1,4.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,"Product Description The Chuggington Interactive Railway brings your favourite engines to life via SmartTalk(tm) technology! The Wash and Fuel Set features 33 total pieces, including an Interactive Brewster engine, a Chug Wash and Fuel Depot.As with all Chuggington Interactive engines, Brewster actually recognizes and reacts with other Chuggington Interactive engines and train stops! This set features over 175 sounds and phrases when used with other Chuggington Interactive products...the more pieces you add, the more interactive your world becomes! Chuggington Interactive is a magical open ended play system featuring iconic destinations and characters from the BBC's CBeebies top rated preschool show Chuggington. Box Contains 33 total piece Wash and Fuel Set","Technical Details Item Weight998 g Product Dimensions86.6 x 74.1 x 13.9 cm Batteries:8 AA batteries required. Manufacturer recommended age:36 months - 10 years Item model numberLC55205UK Main Language(s)French manual Assembly RequiredYes Batteries Required?Yes Batteries Included?No Material Type(s)Plastic Material Composition100% Plastic Colormulticoloured    Additional Information ASINB004IU3DD4 Best Sellers Rank 272,255 in Toys & Games (See top 100) #455 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Trains Shipping Weight1.7 Kg Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available12 Jan. 2011    Feedback  Would you like to update product info or give feedback on images?","Product Description The Chuggington Interactive Railway brings your favourite engines to life via SmartTalk(tm) technology! The Wash and Fuel Set features 33 total pieces, including an Interactive Brewster engine, a Chug Wash and Fuel Depot.As with all Chuggington Interactive engines, Brewster actually recognizes and reacts with other Chuggington Interactive engines and train stops! This set features over 175 sounds and phrases when used with other Chuggington Interactive products...the more pieces you add, the more interactive your world becomes! Chuggington Interactive is a magical open ended play system featuring iconic destinations and characters from the BBC's CBeebies top rated preschool show Chuggington. Box Contains 33 total piece Wash and Fuel Set",http://www.amazon.co.uk/Chuggington | http://www.amazon.co.uk/Chuggington | http://www.amazon.co.uk/Chuggington | http://www.amazon.co.uk/Learning-Curve-Chuggington,
0ca63377ca8015e585efa1d418f04756,Kumoyuni 74-0 Shonan Color (Model Train),Kato,£17.08,26 new,1,1,4.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,Japanese toys,"Technical Details Item Weight86 g Product Dimensions19.2 x 4.2 x 2.9 cm Manufacturer recommended age:12 years and up Item model number4864-1    Additional Information ASINB0084CXP8K Best Sellers Rank 761,694 in Toys & Games (See top 100) #1294 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Trains Shipping Weight86 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available3 Feb. 2013    Feedback  Would you like to update product info or give feedback on images?",Japanese toys,,
42d20aa25e5902eff9f5d307bb38230e,Bachmann 31-588 Freightliner Class 70 005 Powerhaul Diesel Weathered,Bachmann,£96.05,2 new,1,1,5.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Locomotives,Suitable for the following scale(s): OO Scale,"Technical Details Manufacturer recommended age:14 years and up Manufacturer reference31-588 Scale1::76 Track Width/GaugeOO    Additional Information ASINB00D2WO5RW Best Sellers Rank 127,639 in Toys & Games (See top 100) #83 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Locomotives #182 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Trains Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available29 May 2013    Feedback  Would you like to update product info or give feedback on images?",Suitable for the following scale(s): OO Scale,,
4aaa27925929708a6b56fd7e46b35208,Preiser 30495 Horse Drawn Wedding Coach (Closed),Preiser,£27.55,,1,1,5.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,Suitable for the following scale(s): HO Scale,"Technical Details Item Weight9 g Product Dimensions12 x 5.4 x 3.4 cm Manufacturer recommended age:10 years and up Item model numberPR30495 Scale1::87 Track Width/GaugeHO Batteries Required?No Batteries Included?No    Additional Information ASINB001SFOANY Best Sellers Rank 654,666 in Toys & Games (See top 100) #660 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Wagons #1096 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Trains Shipping Weight9 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available29 July 2010    Feedback  Would you like to update product info or give feedback on images?",Suitable for the following scale(s): HO Scale,,
81b3ad5c07a31fa67e4dc8643afa3275,Preiser 30414 Horse Drawn Liquid Manure Wagon,Preiser,£24.50,2 new,1,1,5.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,Suitable for the following scale(s): HO Scale,Technical Details Item Weight159 g Product Dimensions11.8 x 5.2 x 3.4 cm Manufacturer recommended age:10 years and up Item model numberPR30414 Scale1::87 Track Width/GaugeHO Batteries Required?No Batteries Included?No    Additional Information ASINB001SFQMIK Shipping Weight159 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available29 July 2010    Feedback  Would you like to update product info or give feedback on images?,Suitable for the following scale(s): HO Scale,,
26de90be8191b92ea208c2111c7090cd,Bachmann Class A2 60534 'Irish Elegance' BR Lined Green Early Emblem,Bachmann,£149.92,,1,1,5.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Locomotives,Suitable for the following scale(s): OO Scale,"Technical Details Manufacturer recommended age:14 years and up Manufacturer reference31-529 Scale1::76 Track Width/GaugeOO    Additional Information ASINB004UJPS22 Best Sellers Rank 752,892 in Toys & Games (See top 100) #577 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Locomotives #1276 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Trains Shipping Weight699 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available15 Aug. 2012    Feedback  Would you like to update product info or give feedback on images?",Suitable for the following scale(s): OO Scale,,
4eb5ea748ea030b14c3d1789f9578133,Plarail - S-29 Steam Locomotive Type C61-20 w/Head Light (Model Train),Takara Tomy,£12.87,37 new,1,1,5.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Locomotives,Batteries sold separately: C x 1Rail is NOT included.,"Technical Details Item Weight249 g Product Dimensions41.5 x 7.5 x 4.5 cm Manufacturer recommended age:12 years and up Manufacturer reference150204 Batteries Required?Yes    Additional Information ASINB005WP3JWY Best Sellers Rank 368,120 in Toys & Games (See top 100) #247 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Locomotives Shipping Weight249 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available31 Mar. 2012    Feedback  Would you like to update product info or give feedback on images?",Batteries sold separately: C x 1Rail is NOT included.,http://www.amazon.co.uk/PLARAIL-Steam-Locomotive,
1b3d6d9f9c79db8c54c0c2cbb50de1cf,Roco 64723 OBB Railjet Economy Coach V,Roco,£49.95,,1,1,5.0 out of 5 stars,Hobbies > Model Trains & Railway Sets > Rail Vehicles > Trains,Suitable for the following scale(s): HO Scale,"Technical Details Manufacturer recommended age:3 years and up Manufacturer reference64723 Scale1::87 Track Width/GaugeHO    Additional Information ASINB004UJS3R4 Best Sellers Rank 909,389 in Toys & Games (See top 100) #1226 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Wagons #1595 in Toys & Games > Model Trains & Railway Sets > Rail Vehicles > Trains Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available29 May 2013    Feedback  Would you like to update product info or give feedback on images?",Suitable for the following scale(s): HO Scale,,
